claim,query,title,authors,venue,date,cited_by,doi,eid,type,abstract
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Algorithmic bias in surgical risk prediction models and its impact on patient safety: a review,Ahmed M.M.,Patient Safety in Surgery,2026-12-01,0,10.1186/s13037-026-00495-x,2-s2.0-105049568977,Review,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Knowledge preservation in the era of big science and AI: strategies for sustainable scientific research,Rainford P.F.,Nature Communications,2026-12-01,0,10.1038/s41467-026-72667-3,2-s2.0-105039046948,Review,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Identifying determinants of unmet healthcare needs in South Korea: a comparison of machine learning approaches for precision public health,Kwon Y.G.,BMC Public Health,2026-12-01,0,10.1186/s12889-025-24999-w,2-s2.0-105029493132,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Evaluating the external validity of an artificial intelligence-based mobile support app for caregiving relatives by an online expert survey,Wolff D.,BMC Medical Informatics and Decision Making,2026-12-01,0,10.1186/s12911-026-03407-2,2-s2.0-105031628502,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Gastrointestinal endoscopic image style transfer using EndoStyle to improve artificial intelligence prediction models,Troya J.,Npj Digital Medicine,2026-12-01,1,10.1038/s41746-026-02693-4,2-s2.0-105037907071,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Explainable deep learning for early sepsis detection from ICU time-series data using XAI techniques,Mahmoud A.,Scientific Reports,2026-12-01,0,10.1038/s41598-026-61652-x,2-s2.0-105046108316,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Breast cancer diagnosis from histopathological images and molecular signatures by fusing features with an explainable AI-based residual tabular network model,Jaikumar S.S.,Journal of Computer Aided Molecular Design,2026-12-01,2,10.1007/s10822-025-00709-x,2-s2.0-105022761505,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Principled XAI analysis of the deep learning-based landslide susceptibility prediction model,Oh J.,Scientific Reports,2026-12-01,0,10.1038/s41598-026-52786-z,2-s2.0-105048812286,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Spatio-temporal dynamics and explainable machine learning classification of microplastics in the eastern tropical Pacific: Evidence from a decade-long (2008–2018) particle-level dataset,Raju M.H.,Marine Pollution Bulletin,2026-12-01,0,10.1016/j.marpolbul.2026.120348,2-s2.0-105049709376,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Machine learning-based detection techniques for post-traumatic stress syndrome recognition,Haripriya V.,Cognitive Neurodynamics,2026-12-01,0,10.1007/s11571-026-10495-3,2-s2.0-105044196347,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Left Ventricular Thrombus in Ischemic Heart Failure: Machine-learning–based Prediction of Six-month Persistence and One-year Outcomes,Yavuz Y.E.,Journal of Cardiovascular Translational Research,2026-12-01,0,10.1007/s12265-026-10804-5,2-s2.0-105042494111,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Monitoring of dual-drug combination therapy in pediatric epilepsy patients: a machine learning model for simultaneous VPA-LEV concentration-dose prediction,Chen Y.W.,Journal of Translational Medicine,2026-12-01,0,10.1186/s12967-026-08063-8,2-s2.0-105038387292,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Enhanced YOLO-based framework and benchmarking for automated Plasmodium vivax detection,Prathap V.M.,Parasitology Research,2026-12-01,2,10.1007/S00436-026-08642-0,2-s2.0-105030535102,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Novel artificial intelligence model predicts the need for reduction of distal radius fractures,Scioscia J.,European Journal of Orthopaedic Surgery and Traumatology,2026-12-01,0,10.1007/s00590-025-04592-y,2-s2.0-105023453051,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",ViraLite: an ultracompact HIV viral load self-testing system with internal quality control,Kshirsagar A.,Microsystems and Nanoengineering,2026-12-01,0,10.1038/s41378-026-01343-9,2-s2.0-105046146118,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Mapping at-risk transportation infrastructure assets using statistical and machine learning methods,Salunke R.,Scientific Reports,2026-12-01,2,10.1038/s41598-025-18440-w,2-s2.0-105029087593,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",A machine learning-based classification method for SynRM faults,Rajini V.,Scientific Reports,2026-12-01,0,10.1038/s41598-026-42396-0,2-s2.0-105037612889,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Artificial intelligence-based waste detection in robotic surgery: a pilot validation study of computer vision technology,Sanchez A.,Journal of Robotic Surgery,2026-12-01,0,10.1007/s11701-026-03202-1,2-s2.0-105029855769,Review,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Lipid abnormalities in chronic viral hepatitis: associations and machine learning–enhanced prediction,Bashir A.,BMC Gastroenterology,2026-12-01,0,10.1186/s12876-026-04861-y,2-s2.0-105042039699,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Evaluating algorithmic approaches to rare disease case-finding: a retrospective validation study using electronic health records,Boardman-Pretty F.,Orphanet Journal of Rare Diseases,2026-12-01,0,10.1186/s13023-026-04240-6,2-s2.0-105034946376,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",AI-Compass: Development of an AI-Driven Predictive Tool for Drug-Excipient Compatibility Assessment with FTIR and DSC supported Experimental Validation for Rational Preformulation Design,Kulkarni M.,Journal of Pharmaceutical Innovation,2026-12-01,0,10.1007/s12247-026-10795-5,2-s2.0-105041381696,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",TRACER: a reliability-first GemNet baseline for trustworthy computational materials discovery,Datta G.,Scientific Reports,2026-12-01,0,10.1038/s41598-026-45279-6,2-s2.0-105038803754,Article,
E3_negative_results_ml,"TITLE-ABS-KEY((""negative results"" OR ""null results"" OR ""failure to replicate"") AND (""machine learning"" OR ""artificial intelligence"" OR ""data science""))",Automated microscopy for malaria diagnosis in a reference laboratory in nonendemic settings,Martín-Ramírez A.,Parasites and Vectors,2026-12-01,0,10.1186/s13071-025-07215-x,2-s2.0-105029184939,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Digital Integrity Mechanisms and Expert E-Systems as Determinants of Effective Inspection Control,Šašić Đ.,Lecture Notes in Networks and Systems,2027-01-01,0,10.1007/978-3-032-30110-9_48,2-s2.0-105045459802,Conference Paper,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",An IoT-based System for Early Fault Detection and Predictive Maintenance in Induction Motors with Interpretable Generalized Additive Neural Networks,Rayappan G.,Journal of Vibration Engineering and Technologies,2026-12-01,0,10.1007/s42417-026-02686-3,2-s2.0-105048876961,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",A lightweight model-data hybrid driven framework for fault diagnosis in spacecraft attitude control system,Liu P.,Aerospace Science and Technology,2026-11-01,0,10.1016/j.ast.2026.113041,2-s2.0-105043990065,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))","Gate-Oxide Degradation in SiC MOSFETs: Common-Mode Noise as a Precursor, Theoretical Basis, and Experimental Validation",Jazayeri M.,IEEE Transactions on Power Electronics,2026-11-01,0,10.1109/TPEL.2026.3709666,2-s2.0-105043853345,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Can we really trust generative models in healthcare? A systematic review of uncertainty quantification in generative AI for medical imaging,Shahini A.,Computer Methods and Programs in Biomedicine,2026-10-01,0,10.1016/j.cmpb.2026.109560,2-s2.0-105045392993,Review,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",AI-driven predictive maintenance for enhanced reliability of power transformers: Systematic review,Aeggegn D.B.,Next Energy,2026-10-01,0,10.1016/j.nxener.2026.100822,2-s2.0-105047693027,Review,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))","Ensemble of outliers detection, data sparcification and tSNE for adequate visualization of the dynamic data",Bheekya D.,Optics and Laser Technology,2026-10-01,0,10.1016/j.optlastec.2026.115255,2-s2.0-105037057564,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Reliable Intelligent Diagnostics With Uncertainty Quantification for Mechanical System Condition Assessment,Jiang G.,Quality and Reliability Engineering International,2026-10-01,0,10.1002/qre.70265,2-s2.0-105040395118,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Cr-doped GaSb monolayers as high-sensitivity sensing materials for online monitoring of transformer fault gases,Cai X.,Materials Science and Engineering B,2026-10-01,0,10.1016/j.mseb.2026.119682,2-s2.0-105044281259,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Advancing Gas Turbine Anomaly Detection with Data-driven based Digital Twins,Shah B.S.M.I.,International Journal of Intelligent Engineering and Systems,2026-09-30,0,10.22266/ijies2026.0930.44,2-s2.0-105047699840,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Integrated reinforcement learning and blockchain framework for secure smart grid optimization,Alsaleh A.,Applied Energy,2026-09-15,0,10.1016/j.apenergy.2026.128089,2-s2.0-105040343157,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Adversarially robust temporal convolutional networks for reliable anomaly detection in intelligent demand-side smart grid systems,Elsisi M.,Sustainable Computing Informatics and Systems,2026-09-01,0,10.1016/j.suscom.2026.101413,2-s2.0-105043118737,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Dynamic hierarchical spiking neural networks for scalable anomaly detection in evolving network traffic,Ranpara R.,Applied Soft Computing,2026-09-01,0,10.1016/j.asoc.2026.115712,2-s2.0-105041267683,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Two stage framework for anomaly detection in cyber-physical system: A supervised deep learning approach,Sharma A.,Sustainable Energy Technologies and Assessments,2026-09-01,0,10.1016/j.seta.2026.105325,2-s2.0-105048649578,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",M4D: Manifold entanglement for robust decision tree NIDS in medical IoT,Al-Fawa'reh M.,Computers and Security,2026-09-01,0,10.1016/j.cose.2026.104924,2-s2.0-105037047564,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",A digital twin approach to enhancing the reliability of inland waterway transport via water-level forecasting and port call coordination,Czermański E.,Maritime Economics and Logistics,2026-09-01,0,10.1057/s41278-026-00352-9,2-s2.0-105034774916,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Optoacoustic assessment of cutting tool wear using laser-induced wedge waves,Liu Z.,Journal of Manufacturing Processes,2026-08-30,0,10.1016/j.jmapro.2026.05.077,2-s2.0-105040765171,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",From Equations to Algorithms: A Bibliometric Analysis and Visualization of Physics-Informed Machine Learning Research,Haulath K.,Journal of Scientometric Research,2026-08-13,0,10.5530/jscires.20262121,2-s2.0-105049123390,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Inter-turn fault detection in induction motors using deep neural networks and signal processing methods,Gorny K.,COMPEL the International Journal for Computation and Mathematics in Electrical and Electronic Engineering,2026-08-06,0,10.1108/COMPEL-11-2025-0576,2-s2.0-105046355582,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",A Literature-Based Comparative Study of Human Intelligence and Artificial Intelligence in Fault Diagnosis of Industrial Machines: Moving Toward Augmented Intelligence,Kibrete F.,Signals,2026-08-01,0,10.3390/signals7040082,2-s2.0-105048550249,Review,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Fault diagnosis of AUV rudder hydraulic system based on ISSA-SVM,Huang K.,Proceedings of the Institution of Mechanical Engineers Part M Journal of Engineering for the Maritime Environment,2026-08-01,2,10.1177/14750902251357638,2-s2.0-105016880084,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Physics-mechanism consistent fault diagnosis of rolling bearings: a multi-channel image fusion and quantitative interpretable framework,Chen T.,Engineering Research Express,2026-08-01,0,10.1088/2631-8695/ae8b80,2-s2.0-105046008677,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Enhancing Power System Reliability with a Hybrid LSTM-Isolation Forest-Autoencoder Model,Sidhu M.K.,Arabian Journal for Science and Engineering,2026-08-01,0,10.1007/s13369-026-11232-y,2-s2.0-105034542938,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))",Relational adversarial deviation score for robust multi-modal stock market prediction under data poisoning attacks,Apak S.,Engineering Science and Technology an International Journal,2026-08-01,0,10.1016/j.jestch.2026.102450,2-s2.0-105043407408,Article,
F1_reliability_of_conclusions,"TITLE-ABS-KEY((""how reliable"" OR ""reliability of"" OR ""trustworthiness"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""anomaly detection"") AND (""conclusions"" OR ""findings"" OR ""performance evaluation""))","Digital Twin Technology in Pipeline Engineering: A Study Review of Applications, Challenges, and Future Directions",Azimi H.,Technologies,2026-08-01,0,10.3390/technologies14080479,2-s2.0-105048741008,Review,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Physics-informed masked generative augmentation for few-shot acoustic fault diagnosis of power transformers,Li Q.,Electric Power Systems Research,2027-03-01,0,10.1016/j.epsr.2026.113870,2-s2.0-105045708833,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",A Compact CNN-Transformer Model for Robust Fault Diagnosis in Large-Scale Chemical Processes,Pal P.K.,International Journal of Prognostics and Health Management,2026-12-28,0,10.36001/ijphm.2026.v17i1.4744,2-s2.0-105039062498,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",An attention-weighted hybrid feature learning framework for bearing fault diagnosis and maintenance cost optimization,Li Z.,Scientific Reports,2026-12-01,1,10.1038/s41598-026-55303-4,2-s2.0-105048828016,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",SemanticRail3D - A Mobile LiDAR Benchmark for Semantic and Instance Segmentation of Railway Corridors,Ghasemlou A.,Scientific Data,2026-12-01,4,10.1038/s41597-025-06392-9,2-s2.0-105028311434,Data Paper,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Hybrid deep learning approaches for photovoltaic fault detection: From supervised CNNs to self-supervised masked autoencoders,Nassereddine M.,Computers and Electrical Engineering,2026-11-01,0,10.1016/j.compeleceng.2026.111478,2-s2.0-105048461781,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Explainable assessment of military lubricant quality using learnable edge functions in Kolmogorov–Arnold Networks,Martínez-Heredia A.M.,Engineering Applications of Artificial Intelligence,2026-10-01,0,10.1016/j.engappai.2026.115454,2-s2.0-105042551820,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Deep learning for anomaly detection in railway systems: A structured survey,Bouketta A.,Engineering Applications of Artificial Intelligence,2026-10-01,0,10.1016/j.engappai.2026.115776,2-s2.0-105045835892,Short Survey,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Supervised Boltzmann-machine-based Voting Method for AHU sensor fault diagnosis,Wang H.,Journal of Process Control,2026-09-01,0,10.1016/j.jprocont.2026.103809,2-s2.0-105046146113,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Bridging Continual Learning and Green Cloud Computing: Foundations for Sustainable Time Series Anomaly Detection,Smendowski M.,Journal of Grid Computing,2026-09-01,0,10.1007/s10723-026-09846-5,2-s2.0-105049040815,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Towards a more realistic evaluation of machine learning models for bearing fault diagnosis,Vieira J.P.,Mechanical Systems and Signal Processing,2026-08-15,2,10.1016/j.ymssp.2026.114640,2-s2.0-105043887179,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",A Physics-Informed Benchmarking Framework for Machine Learning and Tree-Based Ensembles in IIoT-Enabled Predictive Maintenance,Su Y.K.,Sensors,2026-08-01,0,10.3390/s26165026,2-s2.0-105048498656,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Validation Study on Fault Diagnosis of Elevator Traction Drive Systems Based on Public Motor-Drive Data and Multimodal Signal Analysis,Liu F.,Machines,2026-08-01,0,10.3390/machines14080903,2-s2.0-105048303954,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Intelligent Reliability of Ferrofluid Seals: A Review,Li J.,Actuators,2026-08-01,0,10.3390/act15080428,2-s2.0-105048417823,Review,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Condition-adaptive phase alignment and load-assisted fusion for robust fault diagnosis of drilling pumps,Chen M.,Measurement Science and Technology,2026-08-01,0,10.1088/1361-6501/ae8f66,2-s2.0-105047083931,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Self-Supervised CNN–Transformer Anomaly Detection for Bearing Health Monitoring,Zaidi S.H.H.,Processes,2026-08-01,0,10.3390/pr14152452,2-s2.0-105047275135,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Bridging the Accuracy–Robustness Gap in AI-Based Dissolved Gas Analysis for Power Transformer Diagnostics: A Critical Review,Bouzar M.,Applied Sciences Switzerland,2026-08-01,0,10.3390/app16157545,2-s2.0-105046995737,Review,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Multi-Axle Reference and Temporal-Consistency Deep SVDD for EMU Traction Motor Bearing Anomaly Detection Using Field Vibration Data,Wu Q.,Sensors,2026-08-01,0,10.3390/s26154891,2-s2.0-105047152168,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",Multiscale Ordinal Complexity Analysis for Wind Turbine Bearing Fault Diagnosis: Triaxial Accelerometer Feature Hierarchy and Specimen-Level Validation via GroupKFold Cross-Validation,Almeida P.R.L.,International Journal of Prognostics and Health Management,2026-07-05,0,10.36001/IJPHM.2026.v17i2.4835,2-s2.0-105048957917,Article,
F2_evaluation_protocol_cm,"TITLE-ABS-KEY((""evaluation protocol"" OR ""experimental protocol"" OR ""validation protocol"") AND (""fault diagnosis"" OR ""condition monitoring"" OR ""predictive maintenance""))",A Dual-View Mixup-ResNet Method for Intelligent Monitoring and Fault Diagnosis of Cable Sheath Circulating Current Signals,Yang H.,Energies,2026-07-01,0,10.3390/en19143290,2-s2.0-105045826886,Article,
